id,review_no_per_rest,restaurant_id,restaurant_type,review_rating,review_date,review_body,restaurant_name,restaurant_address
36132,2,133,Chinese,5,12/26/2022,"Perfect place for a sit-down hot lunch, whether in a small group or large. Recommend reservations for large groups. Small parties are seated quickly and easily. Food is super quick, piping hot, mouthwatering flavorful. Go for dry hot pot dishes if you like your food spicy - the Szechuan peppers make the taste pop brilliantly!",No. 1 Chinese Restaurant,10 S William St
36133,3,133,Chinese,5,11/26/2022,The food and service were great. I’ve gone here for lunch many times and have never had a bad dish. I met a friend here to catch up and gave an early dinner and want disappointed. Great food once again. Happy they made it through the pandemic.,No. 1 Chinese Restaurant,10 S William St
36134,4,133,Chinese,5,12/26/2022,"Incredible!  Their non-Americanized selections are the best; refreshingly authentic.  A bit on the salty side for me, but masterful usage of spices and fresh ingredients.  Their Shanghai Boiled Fish blew my mind!!!    Possibly the best casual-neighborhood/takeout Chinese I’ve had in the city.",No. 1 Chinese Restaurant,10 S William St
36135,5,133,Chinese,5,02/24/2023,"Their food is consistently good.  I've been going here for many years and they never let me down.  Prices are a bit high, but this is the new world we live in, you can't blame them for trying to stay afloat.",No. 1 Chinese Restaurant,10 S William St
36136,6,133,Chinese,3,03/26/2023,"Girlfriend ordered shrimp with garlic sauce. It was too spicy,  went I enquire why I was told because of the garlic sauce,  Girlfriend  says no true,  that they use too much spice on her food.  Who knows? I ain't a chef,",No. 1 Chinese Restaurant,10 S William St
36137,7,133,Chinese,1,05/04/2023,Ordered from Postmates and order never arrived. Tried calling them but no one picked up.    update: ordered arrived 1hr15mins later than expected. i’m issuing a refund.,No. 1 Chinese Restaurant,10 S William St
36138,8,133,Chinese,3,05/26/2019,"A average eatery located in the Manhattan financial district serving classic chinese dishes. Visited for lunch today and the experience was ok. I ordered from the lunch offer and my other half went for Thai fish dish. The food was ok and the staff were good, the location was great as it was a short walk once we got off from our cruise.",No. 1 Chinese Restaurant,10 S William St
36139,9,133,Chinese,4,05/26/2019,First time trying delivery today. Had eaten there once before a long time ago. Delivery was in under 30 minutes. I had the steamed Chicken and Mixed Vegetables with Garlic sauce on the side. You can order about a half dozen different sauces with this healthy meal. I had the sauce on the side. The food was cooked perfectly and arrived hot. Garlic sauce was average. Delivery man was pleasant.,No. 1 Chinese Restaurant,10 S William St
36140,10,133,Chinese,5,08/28/2022,"Delicious and authentic Chinese food, and great service. Price is also affordable and the free fortune cookies make for a delightful Chinese restaurant experience.",No. 1 Chinese Restaurant,10 S William St
36141,11,133,Chinese,4,01/25/2023,This is a very down to earth chinese. Service is efficient. Food is fresh and was piping hot. Prices were not bad. Overall we would visit again,No. 1 Chinese Restaurant,10 S William St
36142,12,133,Chinese,5,05/25/2022,Great food. Friendly staff. Excellent experience for some out-of-towners. Definitely recommend!,No. 1 Chinese Restaurant,10 S William St
36143,13,133,Chinese,5,05/04/2023,I have traveled far and wide and can definitely say that there is no better moo shoo chicken anywhere in the tri-state area.,No. 1 Chinese Restaurant,10 S William St
36144,14,133,Chinese,5,11/26/2022,Tasty food!  Hearty portions.  Nice atmosphere with leasant background music which was low enough to allow for pleasant conversation.    2nd visit & I'll definitely be back!,No. 1 Chinese Restaurant,10 S William St
36145,15,133,Chinese,4,05/25/2020,Very cute and quiet place.  Tucked away from mainstreet traffic. Excellent service delicious food. Had cold sesame noodles and shrimp fried rice.,No. 1 Chinese Restaurant,10 S William St
36146,16,133,Chinese,5,03/26/2023,I've been eating here for over a decade and everything I've had is amazing... You won't be disappointed.,No. 1 Chinese Restaurant,10 S William St
36147,17,133,Chinese,5,03/26/2023,Traditional Chinese with top ingredients and quality in mind. I love to get beef and vegetables and everyone in my group something different though everyone loved their choices from soup to rice.,No. 1 Chinese Restaurant,10 S William St
36148,18,133,Chinese,4,04/25/2023,"The service is excellent and fast. The food is just fine, either exceptionally good or bad.",No. 1 Chinese Restaurant,10 S William St
36149,19,133,Chinese,2,05/26/2019,"The food flavor feels light and authentic, but is overpriced.    The waitress will not notify you if two dishes contain the same type of vegetables. You need to ask.    She also asks for tip even after dripping liquid from food on your clothes.",No. 1 Chinese Restaurant,10 S William St
36150,20,133,Chinese,5,09/27/2022,I have order plenty of meals from here (so close to home!). And they have gotten better each time!  Tonight we had chicken and broccoli and general Taos. It was perfection!!,No. 1 Chinese Restaurant,10 S William St
36151,21,133,Chinese,4,05/26/2018,I come here a lot with colleagues for lunch. It’s probably the best authentic Chinese food in FiDi - the lunch sets are American Chinese food but the plates are more authentic. Their food tends to be very salty so remember to ask for lower salt when ordering.,No. 1 Chinese Restaurant,10 S William St
36152,22,133,Chinese,5,05/25/2022,Excellent dining option in Lower Manhattan.  Glad I found this place. Their Chicken Noodle Soup  really hit the spot.,No. 1 Chinese Restaurant,10 S William St
36153,23,133,Chinese,5,04/25/2023,"Appropriately named, as they are THE BEST Chinese within miles - by far!",No. 1 Chinese Restaurant,10 S William St
36154,24,133,Chinese,3,05/26/2018,"Ordered mei fun and was quite good, but a little overpriced.",No. 1 Chinese Restaurant,10 S William St
36155,25,133,Chinese,5,08/28/2022,"Omg! I had not had shrimps over angel-hair pasta since long time ago. The wanting for trying it again was there, but never had found a good Chinese restaurant until TODAY! I had the best meal of my life! So tasty, with a hint of spicy, friend eggs and the right amount of soy sauce! Can't complain at all!    Update: and there i went again! This time I had the Tai angel hair noodles. It was just tasty as the Chinese one. I'm taking some for my kiddos too!",No. 1 Chinese Restaurant,10 S William St
36156,26,133,Chinese,5,05/26/2018,Friendly servers! Excellent authentic Chinese food. Food came to the table with great presentation & hot out the kitchen. I ordered the cashew chicken with fried rice. The rice was perfectly cooked; not greasy like many take out places. Loved the atmosphere! Walking distance from Battery Park.,No. 1 Chinese Restaurant,10 S William St
36157,27,133,Chinese,5,05/25/2020,"Best Chinese food in the financial district. More expensive, but worth it. There are no lunch specials here but the combination plates serve a similar purpose to lunch specials found elsewhere. They have good vegan and vegetarian options which are recommended. Also, a good spice to their food.    The seating area is also quite nice, as are the waitstaff. Check it out!",No. 1 Chinese Restaurant,10 S William St
36158,28,133,Chinese,5,01/25/2023,The best for the price in FiDi.  Food is great!,No. 1 Chinese Restaurant,10 S William St
36159,29,133,Chinese,4,05/26/2019,"The food is actually very good. I often order the ribs or spring rolls to start, both are very tasty. There fried rice is plentiful and the meat is decent quality.  They close very early though.  9.30pm is disappointing especially for Manhattan.",No. 1 Chinese Restaurant,10 S William St
36160,30,133,Chinese,1,05/25/2021,The price is higher then other Chinese places around. I ordered The shrimp mai fun to go and I just confirmed if there mixed with a vegetable inside or not. My check was 22.80 total and I didn’t pay attention that’s is too much. but what I realized on my way home the lady on reception made a her own add-on for $2 for broccoli :/  that’s I didn’t like. She could inform me about it so I Suggest a golden chopsticks place instead.,No. 1 Chinese Restaurant,10 S William St
36161,31,133,Chinese,5,02/24/2023,Hong Kong style spot. Gem in the neighborhood. Friendly staff.,No. 1 Chinese Restaurant,10 S William St
36162,32,133,Chinese,4,05/25/2020,"Probably not the number 1 Chinese restaurant in Manhattan but perhaps the best in the immediate Financial District vicinity.  Service is prompt and the food is both consistent and tasty.  It's popular lunch spot in the area but turnover is quick and you won't likely have to wait for a table, though I would call ahead for a large party.",No. 1 Chinese Restaurant,10 S William St
36163,33,133,Chinese,5,05/25/2022,Clean place. Great service. They accommodate if you request less sauce or salt. Best Chinese name fits the service and quality.,No. 1 Chinese Restaurant,10 S William St
36164,34,133,Chinese,2,05/25/2021,Very disappointed. Chicken w Garlic Sauce as bland as i’ve never imagined. A total waste. Scallion Pancakes were reasonably presented so thats the second star. The Financial District is now devoid of any decent Chinese expectations… China chalet where are you?,No. 1 Chinese Restaurant,10 S William St
36165,35,133,Chinese,5,05/26/2018,I ordered the House Specialty Chicken & Shrimp....it was good & it was hot. It was delivered within 30 minutes. All the condiments were packaged nicely & it even included a paper plate! I will order there again.,No. 1 Chinese Restaurant,10 S William St
36166,36,133,Chinese,1,05/26/2019,Ordered on just eat delivery speed was ok about 45 mins. the food was inedible i was very hungry at the time spent 18 pound for myself and couldn't even swallow one mouth full after tasting it . anyways I gave it to my neighbours as they are pretty hard up for cash and rarely have food in the house they managed to eat it but vomited it back up.    I would not even feed this food to a dog it was that bad,No. 1 Chinese Restaurant,10 S William St
