id,review_no_per_rest,restaurant_id,restaurant_type,review_rating,review_date,review_body,restaurant_name,restaurant_address
48378,172,197,Italian,3,05/27/2019,"The food was great, but the service was not. They were really busy and had 1 server in our section with 8 tables. They also didn't have any bread sticks and I had to wait 30 min to get a refill if my soup n bread sticks. The server was good, but overwhelmed and wasn't able to cater to all her tables in a timely manner. We arrived around 12 noon to get the lunch special, unlimited soup salad n bread sticks. It got really busy and the resturant was not prepared with enough soup or bread. They need to hire more people in this place.",Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48379,173,197,Italian,1,05/26/2020,The worst service I ever had in a restaurant we were told the wait would be 35 minutes that turned into an hour. It took an another employee to notice that we and other customers were waiting too long for no reason there were tables available. The waitress took our order gave us the salad first. I noticed we had no bread and ask the waitress she said it was in the oven.The waitress  came to us about half an hour later to ask if we were ok we told her we had no drinks. There were other customers having same issues. The silverware  ware were dirty had to ask for hot water to clean our silverware  and the tables were all dirty it took them 45 minutes to clean tables. Employees did not care were all talking not caring.This is the coop city location in the Bronx. Our service was so horrible we got here at 7pm and at 9:07pm we still had no food. This location needs a whole new management and employee. If I had an option to give them a zero I would. Disgusted with the service. Is a shame to have the franchise name Olive Garden.,Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48380,174,197,Italian,5,05/27/2019,Food is always freshly made and the wine's taste delicious.,Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48381,175,197,Italian,5,05/26/2020,"I have eaten there and recently had an ordered catered. It was great. Food  I found was excellent and fresh. Staff very professional and pleasant, if you do choose to dine there. The bar is roomy, plenty of signature cocktails and desserts to choose from. A nice spot to stop by if your at that location at bay plaza mall",Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48382,176,197,Italian,5,10/28/2022,My son loves dining there. They treat us like family,Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48383,177,197,Italian,1,05/26/2020,  Very bad management and waiters  We had a guy who was rude and forgot the orders appetizers. Manager In pink shirt working as waiter instead of supervisor..  it was a better male waiter who should have been the supervisor but no..  I don’t usually like Olive Garden but is perfect for family.. food not good or consistent.. but today the worst day. Our table had so much bad issues. So today it was us at the table of bad serving. At the end we ordered a dish for a family member to take home and they forgot the shrimp. The bad young first waiter we had. He was mocking us and laughing. As a restaurant manager. I will have not tolerated the behavior from a server to anyone..  So Olive Garden perhaps you should do some re-training or ask Magianos restaurant to help re-training your staff.  Thank you  ,Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48384,178,197,Italian,5,08/29/2022,Bay plaza  Olive Garden  There entire staff is the best you tell them you don't like something they go all out to make it right really enjoyed my meal and my friends are very happy that they enjoyed their meal …,Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
48385,179,197,Italian,5,05/27/2019,"I wish I remembered my waiters name, but she was exceptional. Her recommendation were delicious and she was always checking up to see if everything was okay. The food is so fulfilling that it is impossible not to take food home. I would recommend trying the pesto pasta its so good!",Olive Garden Italian Restaurant,200 Baychester Ave Suite 208A
49035,0,202,Italian,5,01/26/2023,"Definitely 5 stars!! Cute small and romantic venue just perfect for a romantic date! A Michelin star btw!  The device was good the food just outstanding!  The italian donut is fire; not too sweet, not plain and not too sugary is perfect ; you must try it. The octopus was cooked to perfection but I didn’t like was on a bed of beans; but I ate it either way. As an Appetizer we had the meatballs they were juicy And tasty and also  Baked clams. Reservation is strongly recommended for weekends. My experience overall is rated 10/10",Maria Restaurant,11 Huguenot St
49036,1,202,Italian,5,05/26/2022,"Five stars for outstanding service and delicious food.  I ordered the meatballs for starters and it was above average. It was very filling, too. I ordered the veal steak and it was perfect. The steak was juicy and tasty. The rice was a marvel, too. Shout out to Erick who was a very gracious host.",Maria Restaurant,11 Huguenot St
49037,3,202,Italian,4,02/25/2023,"Service and hospitality could use some polishing.  As if they were never trained, but the food was very well executed.  $240 for 2.  On the pricey side. But again, the food was very good.  Dessert was a let down.",Maria Restaurant,11 Huguenot St
49038,4,202,Italian,4,04/26/2023,"Very nice little Italian restaurant with tasty,  elevated food, good cocktails, and solid service.    Highly recommend the smoked rosemary negroni for a cocktail.   It’s very unique, not too sweet, and just very nice drink.    I had the baked clams to start.   A half dozen dressed nicely and buttery yummy.    For a main course, I went with pasta and did the gnocchi with short rib ragu.  I loved gnocchi’s texture and savory flavor.  The short rib was tender and tasty, though the flavor of the ragu wasn’t quite to my taste (it was nicely done, just a bit sweeter than I prefer).    All-in-all, this is a great place for some solid Italian.",Maria Restaurant,11 Huguenot St
49039,5,202,Italian,5,05/26/2022,Loved this amazing restaurant.  Came here late at night for a light dinner and it was a perfect decision and everything chosen was delicious.  The Ambience & atmosphere here makes it very romantic. Decor is on point and food was delicious.  Highly recommend.,Maria Restaurant,11 Huguenot St
49040,6,202,Italian,4,04/26/2023,Nice atmosphere. Food ok. Chic scarp and mushroom ravioli and apps great mushroom risotto mediocre.  Service good.  Would go back.,Maria Restaurant,11 Huguenot St
49041,7,202,Italian,5,05/26/2021,I went with friends for a dinner last night. We had the restaurant week menu. We selected different food as to see who would be the winner. Appetizer Bang Bang Brussels was the winner from eggplant fries and broiled oysters. The main course BBQ veal was the winner from hand cut fettuccine and lobster risotto.,Maria Restaurant,11 Huguenot St
49042,8,202,Italian,5,05/26/2022,"Fantastic food, great service, super cute aesthetic. Kind of in a weird area but trust me you want to eat here. Not super cheap. Loved the eggplant fries, crunchy artichokes, and Brussel sprouts. Stick with a bunch of starters, tapas style. Saturday night at 7.30pm was busy but not super packed. Very nice bathroom. Great bar if you like that. Def a cute place to go with friends or for a date.",Maria Restaurant,11 Huguenot St
